mote_id,time_window,label,PDR,control_msg_rate,parent_change_rate,rank_change_rate,hop_count,pdr_drop,control_msg_rate_norm,cmr_spike,topology_instability,hop_pdr_pressure,risk_composite,anomaly,anomaly_prob,intent,trust_score,cluster,is_outlier,is_safe_cluster
17,14,0,0.8889,18.0,0.0,0.0556,0,0.11109999999999998,0.2973476964497414,0.990825142665059,0.0278,0.11109999999999998,0.11222950855990353,0,0.10465524209148859,Normal,0.7269,2,False,True
17,15,0,0.8056,18.0,0.0,0.0556,0,0.19440000000000002,0.2973476964497414,0.990825142665059,0.0278,0.19440000000000002,0.14554950855990353,0,0.10540315777609655,Normal,0.694,2,False,True
17,16,0,0.9032,15.5,2.5,0.0662,0,0.0968,-0.9039703887379903,0.9029120953910124,1.2831,0.0968,0.39289472572346074,0,0.2545086851897391,Normal,0.5844,2,False,True
17,17,0,0.9722,18.0,0.0,0.0556,0,0.027800000000000047,0.2973476964497414,1.048543078518595,0.0278,0.027800000000000047,0.0823725847111157,0,0.35627403219901416,Normal,0.5925,2,False,True
17,18,0,0.9722,18.0,0.0,0.0556,0,0.027800000000000047,0.2973476964497414,1.048543078518595,0.0278,0.027800000000000047,0.0823725847111157,0,0.35627403219901416,Normal,0.5925,2,False,True
17,19,0,0.9444,18.0,0.0,0.0556,0,0.05559999999999998,0.2973476964497414,0.9999994444447531,0.0278,0.05559999999999998,0.09057996666668518,0,0.27959786949779974,Normal,0.6342,2,False,True
17,20,0,0.7778,18.0,0.0,0.0556,0,0.22219999999999995,0.2973476964497414,0.9999994444447531,0.0278,0.22219999999999995,0.15721996666668517,0,0.0434387288266058,Normal,0.7202,2,False,True
17,21,0,0.7838,18.5,0.0,0.0541,0,0.21619999999999995,0.5376113134872877,1.018348063294644,0.02705,0.21619999999999995,0.15569588379767865,0,0.1260329171890139,Normal,0.6734,2,False,True
17,22,0,0.8286,17.5,0.0,0.0572,0,0.1714,0.05708407941219507,0.9722216820990656,0.0286,0.1714,0.13547330092594392,0,0.3083975893686039,Normal,0.5781,2,False,True
17,23,0,0.8056,18.0,0.0,0.0556,0,0.19440000000000002,0.2973476964497414,0.9999994444447531,0.0278,0.19440000000000002,0.14609996666668518,0,0.05041768790310405,Normal,0.7274,2,False,True
17,24,0,0.9429,17.5,0.5,0.0572,0,0.05710000000000004,0.05708407941219507,0.9905654770384091,0.2786,0.05710000000000004,0.16585392862230458,0,0.3223935197601152,Normal,0.5961,2,False,True
17,25,0,0.9362,15.6667,0.0,0.0673,0,0.06379999999999997,-0.823866498817672,0.9185675926524912,0.03365,0.06379999999999997,0.09072905555914945,0,0.0970706828096015,Normal,0.7484,2,False,True
17,26,0,0.8364,18.3333,0.0,0.0546,0,0.16359999999999997,0.4575074235669704,1.0679586011891644,0.0273,0.16359999999999997,0.13770751607134984,0,0.25777979330610307,Normal,0.6122,2,False,True
17,27,0,0.8929,18.6667,0.0,0.0536,0,0.10709999999999997,0.6177152034076051,1.0632917593326945,0.0268,0.10709999999999997,0.11467750555996166,0,0.3393502019749294,Normal,0.5794,2,False,True
17,28,0,0.9615,17.3333,0.0,0.0577,0,0.03849999999999998,-0.02301981050812227,0.9570534329480634,0.02885,0.03849999999999998,0.0814782059768838,0,0.3284550087872761,Normal,0.6074,2,False,True
17,29,0,0.8364,18.3333,0.0,0.0546,0,0.16359999999999997,0.4575074235669704,1.0122681602618504,0.0273,0.16359999999999997,0.134366089615711,0,0.11062676662982651,Normal,0.7029,2,False,True
17,30,0,0.8491,17.6667,0.0,0.0566,0,0.15090000000000003,0.13718796933251243,0.9937519371094959,0.0283,0.15090000000000003,0.12847511622656976,0,0.21434228383558449,Normal,0.6431,2,False,True
17,31,0,0.9038,17.3333,0.3333,0.0577,0,0.09619999999999995,-0.02301981050812227,0.9749981859373866,0.1955,0.09619999999999995,0.15562989115624318,0,0.29165746039435403,Normal,0.6063,2,False,True
17,32,0,0.9815,18.0,0.0,0.0556,0,0.01849999999999996,0.2973476964497414,1.0188673478109351,0.0278,0.01849999999999996,0.0768720408686561,1,0.6782797726209846,Stealth/Mixed-Attack,0.3809,2,False,True
17,33,0,0.9815,18.0,0.0,0.0556,0,0.01849999999999996,0.2973476964497414,1.012500063281254,0.0278,0.01849999999999996,0.07649000379687522,1,0.6653848706044734,Stealth/Mixed-Attack,0.3894,2,False,True
17,34,0,0.963,18.0,0.0,0.0556,0,0.03700000000000003,0.2973476964497414,0.9999994444447531,0.0278,0.03700000000000003,0.0831399666666852,1,0.616771289108886,Stealth/Mixed-Attack,0.4178,2,False,True
17,35,0,0.9643,18.6667,0.0,0.0536,0,0.035699999999999954,0.6177152034076051,1.0243908863764122,0.0268,0.035699999999999954,0.08378345318258472,1,0.567617187603317,Stealth/Mixed-Attack,0.4508,2,False,True
17,36,0,0.9038,17.3333,0.0,0.0577,0,0.09619999999999995,-0.02301981050812227,0.9629605761330133,0.02885,0.09619999999999995,0.10491263456798078,0,0.15803130894498918,Normal,0.6983,2,False,True
17,37,0,0.9796,16.3333,0.0,0.0638,0,0.020399999999999974,-0.503547044583215,0.9363038812932409,0.0319,0.020399999999999974,0.07390823287759443,0,0.18012022030841,Normal,0.7108,2,False,True
17,38,0,0.8333,18.0,0.0,0.0556,0,0.16669999999999996,0.2973476964497414,1.0451620320504744,0.0278,0.16669999999999996,0.13772972192302843,0,0.06481485683314468,Normal,0.7298,2,False,True
17,39,0,0.8056,18.0,0.0,0.0556,0,0.19440000000000002,0.2973476964497414,1.0318471994807135,0.0278,0.19440000000000002,0.14801083196884282,0,0.06002188482284099,Normal,0.7215,2,False,True
17,40,0,0.9167,18.0,0.0,0.0556,0,0.08330000000000004,0.2973476964497414,0.9999994444447531,0.0278,0.08330000000000004,0.1016599666666852,0,0.1261494571795884,Normal,0.7239,2,False,True
17,41,0,1.0,10.0,0.0,0.2778,0,0.0,-3.5468701761509998,0.6521734877129428,0.1389,0.0,0.08080040926277657,0,0.06380736543496227,Normal,0.7618,2,False,True
17,42,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,1.173912277883297,0.0278,0.0,0.07877473667299782,0,0.4026237910132872,Normal,0.5698,2,False,True
17,43,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,1.173912277883297,0.0278,0.0,0.07877473667299782,0,0.4026237910132872,Normal,0.5698,2,False,True
17,44,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,45,0,0.9444,18.0,0.0,0.0556,0,0.05559999999999998,0.2973476964497414,0.9999994444447531,0.0278,0.05559999999999998,0.09057996666668518,0,0.27959786949779974,Normal,0.6342,2,False,True
17,46,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,47,0,0.9444,18.0,0.0,0.0556,0,0.05559999999999998,0.2973476964497414,0.9999994444447531,0.0278,0.05559999999999998,0.09057996666668518,0,0.27959786949779974,Normal,0.6342,2,False,True
17,48,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,49,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,50,0,0.8333,18.0,0.0,0.0556,0,0.16669999999999996,0.2973476964497414,0.9999994444447531,0.0278,0.16669999999999996,0.13501996666668517,0,0.06024587970448605,Normal,0.7326,2,False,True
17,51,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,52,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,53,0,0.9474,19.0,0.0,0.0526,0,0.05259999999999998,0.777874930524834,1.0363630710746885,0.0263,0.05259999999999998,0.0911117842644813,0,0.24817493594757115,Normal,0.6562,2,False,True
17,54,0,1.0,17.0,0.0,0.0588,0,0.0,-0.18317953762535127,0.9444439197533779,0.0294,0.0,0.06548663518520267,0,0.23812520338002519,Normal,0.68,2,False,True
17,55,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,56,0,0.9444,18.0,0.0,0.0556,0,0.05559999999999998,0.2973476964497414,1.0188673478109351,0.0278,0.05559999999999998,0.0917120408686561,1,0.5319016399404616,Stealth/Mixed-Attack,0.4693,2,False,True
17,57,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,58,0,1.0,18.0,0.0,0.0556,0,0.0,0.2973476964497414,0.9999994444447531,0.0278,0.0,0.06833996666668518,0,0.43653269521045984,Normal,0.547,2,False,True
17,59,0,1.0,17.0,0.0,0.0588,0,0.0,-0.18317953762535127,0.9622636062658833,0.0294,0.0,0.06655581637595298,0,0.3252979523106514,Normal,0.6214,2,False,True
17,60,0,1.0,10.0,0.0,0.1,0,0.0,-3.5468701761509998,0.6666662222225186,0.05,0.0,0.05499997333335112,0,0.09334878299955253,Normal,0.7708,2,False,True
18,7,0,0.9231,13.0,0.0,0.085,0,0.07689999999999997,0.5046528818392497,0.9749992687505484,0.0425,0.07689999999999997,0.1020099561250329,0,0.1773857976218869,Normal,0.6889,0,False,False
18,8,0,0.8333,18.0,0.0,0.0556,0,0.16669999999999996,1.307769004457524,1.3170722070203364,0.0278,0.16669999999999996,0.15404433242122015,0,0.25998643170965735,Normal,0.6096,0,False,False
18,9,0,1.0,18.0,0.0,0.0556,0,0.0,1.307769004457524,1.1020401416080767,0.0278,0.0,0.0744624084964846,0,0.3126709924173967,Normal,0.6303,0,False,False
18,10,0,0.8056,18.0,0.0,0.0556,0,0.19440000000000002,1.307769004457524,0.9999994444447531,0.0278,0.19440000000000002,0.14609996666668518,0,0.1951626259485756,Normal,0.6396,0,False,False
18,11,0,0.8571,17.5,0.0,0.0572,0,0.14290000000000003,1.2274573921956966,0.9813078609488631,0.0286,0.14290000000000003,0.12461847165693181,0,0.09619363566722092,Normal,0.7196,0,False,False
18,12,0,0.9143,17.5,0.0,0.0572,0,0.0857,1.2274573921956966,0.9905654770384091,0.0286,0.0857,0.10229392862230455,0,0.04088225846555279,Normal,0.7776,0,False,False
18,13,0,0.9167,18.0,0.5,0.0556,0,0.08330000000000004,1.307769004457524,1.0188673478109351,0.2778,0.08330000000000004,0.17779204086865613,0,0.2126076668234104,Normal,0.6576,0,False,False
18,14,0,0.9714,17.5,0.0,0.0572,0,0.02859999999999996,1.2274573921956966,0.9905654770384091,0.0286,0.02859999999999996,0.07945392862230453,0,0.09921015188755539,Normal,0.7624,0,False,False
18,15,0,0.8333,18.0,0.0,0.0556,0,0.16669999999999996,1.307769004457524,1.009345228404545,0.0278,0.16669999999999996,0.1355807137042727,0,0.3038323852698129,Normal,0.5826,0,False,False
18,16,0,0.7941,17.0,0.0,0.0588,0,0.20589999999999997,1.1471457799338691,0.9714280163268478,0.0294,0.20589999999999997,0.14946568097961085,0,0.2337441313218791,Normal,0.6118,0,False,False
18,17,0,0.9118,17.0,1.0,0.059,0,0.08819999999999995,1.1471457799338691,0.9807686649411549,0.5295,0.08819999999999995,0.2529761198964693,0,0.4332176292865317,Normal,0.5077,0,False,False
18,18,0,1.0,18.0,0.0,0.0556,0,0.0,1.307769004457524,1.0384609393494582,0.0278,0.0,0.07064765636096748,0,0.09625661240134133,Normal,0.7758,0,False,False
18,19,0,0.9722,18.0,0.0,0.0556,0,0.027800000000000047,1.307769004457524,1.0188673478109351,0.0278,0.027800000000000047,0.08059204086865612,0,0.20546987206115047,Normal,0.6925,0,False,False
18,20,0,0.9444,18.0,0.0,0.0557,0,0.05559999999999998,1.307769004457524,0.9999994444447531,0.02785,0.05559999999999998,0.09059496666668518,0,0.07959571768380837,Normal,0.7649,0,False,False
18,21,0,0.9722,18.0,0.0,0.0557,0,0.027800000000000047,1.307769004457524,0.9999994444447531,0.02785,0.027800000000000047,0.0794749666666852,0,0.127693266364195,Normal,0.7441,0,False,False
18,22,0,1.0,17.5,0.0,0.0572,0,0.0,1.2274573921956966,0.9813078609488631,0.0286,0.0,0.06745847165693179,0,0.09328208804413056,Normal,0.7776,0,False,False
18,23,0,0.9167,18.0,0.0,0.0556,0,0.08330000000000004,1.307769004457524,1.009345228404545,0.0278,0.08330000000000004,0.10222071370427271,0,0.18578297188951418,Normal,0.6855,0,False,False
18,24,0,0.9459,18.5,0.0,0.0541,0,0.05410000000000004,1.3880806167193513,1.0277772067904407,0.02705,0.05410000000000004,0.09142163240742646,0,0.33262698048212375,Normal,0.6002,0,False,False
18,25,0,0.8333,12.0,0.0,0.037,0,0.16669999999999996,0.3440296573155948,0.7422675821025265,0.0185,0.16669999999999996,0.11676605492615158,0,0.20311960750659877,Normal,0.6473,0,False,False
18,26,0,0.9714,11.6667,0.0,0.0381,0,0.02859999999999996,0.29049393658186073,0.8300406505318294,0.01905,0.02859999999999996,0.06695743903190975,0,0.14561044463563744,Normal,0.7345,0,False,False
18,27,0,0.9722,12.0,0.0,0.0372,0,0.027800000000000047,0.3440296573155948,1.0093440020994355,0.0186,0.027800000000000047,0.07726064012596615,0,0.15889515772923812,Normal,0.7261,0,False,False
18,28,0,1.0,12.0,0.0,0.0372,0,0.0,0.3440296573155948,1.0093440020994355,0.0186,0.0,0.06614064012596613,0,0.1816374905254585,Normal,0.7211,0,False,False
18,29,0,0.9714,11.6667,0.0,0.0381,0,0.02859999999999996,0.29049393658186073,0.9813094724411237,0.01905,0.02859999999999996,0.0760335683464674,0,0.10322637726870038,Normal,0.7627,0,False,False
18,30,0,0.8571,11.6667,0.3333,0.0381,0,0.14290000000000003,0.29049393658186073,0.9905661578850398,0.1857,0.14290000000000003,0.1723039694731024,0,0.1547234308198519,Normal,0.6785,0,False,False
18,31,0,0.9444,12.0,0.0,0.037,0,0.05559999999999998,0.3440296573155948,1.0188651370670778,0.0185,0.05559999999999998,0.08892190822402467,0,0.1765560015911769,Normal,0.7042,0,False,False
18,32,0,1.0,12.0,0.0,0.037,0,0.0,0.3440296573155948,1.0093440020994355,0.0185,0.0,0.06611064012596612,0,0.16229322396167925,Normal,0.7342,0,False,False
18,33,0,1.0,12.0,0.0,0.037,0,0.0,0.3440296573155948,0.9999991666673611,0.0185,0.0,0.06554995000004166,0,0.19478358504272772,Normal,0.7122,0,False,False
18,34,0,1.0,12.0,0.0,0.037,0,0.0,0.3440296573155948,0.9999991666673611,0.0185,0.0,0.06554995000004166,0,0.19478358504272772,Normal,0.7122,0,False,False
18,35,0,1.0,12.0,0.0,0.037,0,0.0,0.3440296573155948,0.9999991666673611,0.0185,0.0,0.06554995000004166,0,0.19478358504272772,Normal,0.7122,0,False,False
18,36,0,1.0,12.0,0.0,0.037,0,0.0,0.3440296573155948,0.9999991666673611,0.0185,0.0,0.06554995000004166,0,0.19478358504272772,Normal,0.7122,0,False,False
18,37,0,1.0,10.0,0.0,0.0463,0,0.0,0.02278320826828508,0.8823521626304447,0.02315,0.0,0.05988612975782668,1,0.5604113660827065,Stealth/Mixed-Attack,0.4646,0,False,False
18,38,0,0.9444,9.0,0.0,0.0278,0,0.05559999999999998,-0.1378400162553698,0.8709668990642913,0.0139,0.05559999999999998,0.07866801394385746,0,0.24202489618946985,Normal,0.6626,0,False,False
18,39,0,1.0,9.0,0.0,0.0278,0,0.0,-0.1378400162553698,0.9642846811235559,0.0139,0.0,0.06202708086741335,0,0.25130456381890437,Normal,0.6753,0,False,False
18,40,0,1.0,9.0,0.0,0.0278,0,0.0,-0.1378400162553698,0.9999988888901234,0.0139,0.0,0.0641699333334074,0,0.26877778164510197,Normal,0.6635,0,False,False
18,41,0,1.0,1.0,0.0,0.25,0,0.0,-1.4228258124446087,0.1578944875350197,0.125,0.0,0.04697366925210118,1,0.8454926985379685,Stealth/Mixed-Attack,0.0,0,False,False
18,42,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,43,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,44,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,45,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,46,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,47,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,48,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,49,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,50,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,51,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,52,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,53,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,54,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,55,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,56,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,57,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,58,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,59,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
18,60,0,1.0,0.0,0.0,0.0,0,0.0,-1.5834490369682637,0.0,0.0,0.0,0.0,0,0.12183891396706911,Normal,0.7671,0,False,False
19,7,0,0.9412,8.5,4.5,0.0294,0,0.05879999999999996,-1.0203082325193733,2.999989411802076,2.2647,0.05879999999999996,0.5035193647081245,0,0.44779762782719484,Normal,0.4526,0,False,False
19,8,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,1.542854497963718,4.5139,0.0,0.3925712698778231,1,0.5958615688386453,Topology Disruption,0.3222,0,False,False
19,9,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,1.0188667710942214,4.5139,0.0,0.3611320062656533,0,0.14412752633084472,Normal,0.5448,0,False,False
19,10,0,1.0,9.5,8.5,0.0263,0,0.0,-0.8080598631988499,1.0363625057863575,4.26315,0.0,0.3621817503471814,0,0.44904370189760356,Normal,0.4029,0,False,False
19,11,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9818171107449702,4.5139,0.0,0.3589090266446982,0,0.10375968652427585,Normal,0.5647,0,False,False
19,12,0,0.9444,9.0,9.0,0.0278,0,0.05559999999999998,-0.9141840478591117,0.9818171107449702,4.5139,0.05559999999999998,0.3811490266446982,0,0.08838050952063689,Normal,0.5503,0,False,False
19,13,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,14,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,15,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,16,0,0.8889,9.0,9.0,0.0278,0,0.11109999999999998,-0.9141840478591117,0.9999988888901234,4.5139,0.11109999999999998,0.4044399333334074,0,0.02033950566126293,Normal,0.5593,0,False,False
19,17,0,1.0,8.5,9.0,0.0294,0,0.0,-1.0203082325193733,0.9622630615889869,4.5147,0.0,0.3577357836953392,0,0.20847382523322233,Normal,0.5128,0,False,False
19,18,0,0.9474,9.5,9.0,0.0263,0,0.05259999999999998,-0.8080598631988499,1.0555543827173526,4.51315,0.05259999999999998,0.38437326296304114,1,0.5683725657409385,Topology Disruption,0.3237,0,False,False
19,19,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,20,0,1.0,9.0,9.5,0.0278,0,0.0,-0.9141840478591117,0.9818171107449702,4.7639,0.0,0.3589090266446982,0,0.19629241341873818,Normal,0.5083,0,False,False
19,21,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,22,0,0.8889,9.0,9.0,0.0278,0,0.11109999999999998,-0.9141840478591117,0.9999988888901234,4.5139,0.11109999999999998,0.4044399333334074,0,0.02033950566126293,Normal,0.5593,0,False,False
19,23,0,1.0,9.0,8.5,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.2639,0.0,0.3599999333334074,0,0.04749529502111995,Normal,0.6046,0,False,False
19,24,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,25,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,26,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,27,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,28,0,0.8333,9.0,9.0,0.0278,0,0.16669999999999996,-0.9141840478591117,0.9999988888901234,4.5139,0.16669999999999996,0.42667993333340737,0,0.08703022221587442,Normal,0.507,0,False,False
19,29,0,0.9444,9.0,9.0,0.0278,0,0.05559999999999998,-0.9141840478591117,0.9999988888901234,4.5139,0.05559999999999998,0.3822399333334074,0,0.041698631224149685,Normal,0.5724,0,False,False
19,30,0,1.0,8.5,9.5,0.0294,0,0.0,-1.0203082325193733,0.9622630615889869,4.7647,0.0,0.3577357836953392,0,0.3396429156284125,Normal,0.439,0,False,False
19,31,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,1.0188667710942214,4.5139,0.0,0.3611320062656533,0,0.14412752633084472,Normal,0.5448,0,False,False
19,32,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,1.0188667710942214,4.5139,0.0,0.3611320062656533,0,0.14412752633084472,Normal,0.5448,0,False,False
19,33,0,1.0,9.0,9.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05341708930192177,Normal,0.5895,0,False,False
19,34,0,0.9444,9.0,9.0,0.0278,0,0.05559999999999998,-0.9141840478591117,0.9999988888901234,4.5139,0.05559999999999998,0.3822399333334074,0,0.041698631224149685,Normal,0.5724,0,False,False
19,35,0,1.0,9.0,8.5,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,4.2639,0.0,0.3599999333334074,0,0.04749529502111995,Normal,0.6046,0,False,False
19,36,0,0.9444,9.0,9.0,0.0278,0,0.05559999999999998,-0.9141840478591117,0.9999988888901234,4.5139,0.05559999999999998,0.3822399333334074,0,0.041698631224149685,Normal,0.5724,0,False,False
19,37,0,1.0,9.0,6.0,0.0278,0,0.0,-0.9141840478591117,0.9999988888901234,3.0139,0.0,0.3599999333334074,0,0.4898477440508859,Normal,0.421,0,False,False
19,38,0,1.0,18.0,0.0,0.0556,0,0.0,0.9960512760255994,1.4999987500010417,0.0278,0.0,0.0983399250000625,1,0.5507749250299228,Flooding,0.4702,0,False,False
19,39,0,1.0,18.0,0.0,0.0556,0,0.0,0.9960512760255994,1.1999992000005333,0.0278,0.0,0.080339952000032,0,0.4184274772140185,Normal,0.5592,0,False,False
19,40,0,1.0,18.0,0.0,0.0556,0,0.0,0.9960512760255994,0.9999994444447531,0.0278,0.0,0.06833996666668518,1,0.8197437616294575,Stealth/Mixed-Attack,0.0,0,False,False
19,41,0,1.0,2.0,0.0,0.5,0,0.0,-2.3999226331027756,0.15789461218846407,0.25,0.0,0.08447367673130785,0,0.47408850492429744,Normal,0.4749,0,False,False
20,7,0,1.0,9.0,4.0,0.0278,1,0.0,-0.9130591830215397,0.9310335196204971,2.0139,0.0,0.3558620111772298,0,0.38195001614671664,Normal,0.5617,0,False,False
20,8,0,0.9444,9.0,9.0,0.0278,1,0.05559999999999998,-0.9130591830215397,1.3499979750030375,4.5139,0.11119999999999997,0.4032398785001822,1,0.6358837365049779,Topology Disruption,0.3166,0,False,False
20,9,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05702443453803804,Normal,0.6395,0,False,False
20,10,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05702443453803804,Normal,0.6395,0,False,False
20,11,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05702443453803804,Normal,0.6395,0,False,False
20,12,0,0.9412,8.5,9.0,0.0294,1,0.05879999999999996,-1.0183543112118325,0.9622630615889869,4.5147,0.11759999999999993,0.3812557836953392,0,0.29713455194089416,Normal,0.4899,0,False,False
20,13,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,1.0188667710942214,4.5139,0.0,0.3611320062656533,0,0.14886247075986989,Normal,0.5903,0,False,False
20,14,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,1.0188667710942214,4.5139,0.0,0.3611320062656533,0,0.14886247075986989,Normal,0.5903,0,False,False
20,15,0,1.0,9.0,9.0,0.0278,1,0.0,-0.9130591830215397,0.9999988888901234,4.5139,0.0,0.3599999333334074,0,0.05702443453803804,Normal,0.6395,0,False,False
